ligand	receptor	cell_from_mean_exprs	cell_from	cell_to_mean_exprs	cell_to	comm_type
NPY	GPR83	0.0648250510792301	Fibroblasts	0.0586496090799733	Neural	other
EDN1	EDNRB	0.100735778471483	Immune	0.0376617992649783	Immune	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.0839643423704521	Neural	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.0769182160005677	Pericytes	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.0732030521710429	Pericytes	other
WNT5A	FZD8	0.0437503726747756	Fibroblasts	0.0854970617466525	Neural	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.0710315709305222	Myofibroblast_Mesothelium	other
PYY	GPR83	0.0635047954294605	Epithelial	0.0586496090799733	Neural	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.0725705753169966	Muscle	other
GDNF	GFRA1	0.0992589845154002	Fibroblasts	0.0373706382461227	Immune	other
FGF2	FGFR4	0.0566297863979028	Muscle	0.0654979096724932	Pericytes	other
WNT2B	FZD8	0.0489762623563097	Epithelial	0.0755539384951293	Fibroblasts	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.06533042909008	Fibroblasts	other
BMP8B	ACVR1	0.0951105592519254	Neural	0.0386789763965396	Epithelial	other
PYY	GPR83	0.0625829897238076	Neural	0.0586496090799733	Neural	other
NPY	GPR83	0.0625774806109034	Endothelial	0.0586496090799733	Neural	other
FGF2	FGFR4	0.0559790784820622	Neural	0.0654979096724932	Pericytes	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.0697399966210973	Epithelial	other
THRB	PARD3	0.0683921222195791	Myofibroblast_Mesothelium	0.0534889659201018	Immune	other
FGF2	FGFR3	0.0559790784820622	Neural	0.06533042909008	Fibroblasts	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.0710315709305222	Myofibroblast_Mesothelium	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.0810594754298522	Fibroblasts	other
IL1B	IL1R1	0.0657786581527499	Fibroblasts	0.0550630573890741	Pericytes	other
WNT2B	FZD8	0.0489762623563097	Epithelial	0.0737046378860766	Endothelial	other
WNT6	FZD1	0.1011188072032	Pericytes	0.0356508593523906	Immune	other
WNT2B	FZD3	0.0541826919461885	Muscle	0.0663534599330476	Myofibroblast_Mesothelium	other
WNT5B	FZD5	0.0652443236902587	Fibroblasts	0.0551019442598321	Neural	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.0733837947857204	Immune	other
CCL20	CCR6	0.0503272647308041	Muscle	0.0712785020524074	Immune	other
EDN3	EDNRB	0.0315201632566363	Immune	0.113737570833348	Endothelial	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.0337247461789048	Immune	other
WNT2B	FZD4	0.0489762623563097	Epithelial	0.0729528889358879	Pericytes	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.0697399966210973	Epithelial	other
WNT2B	FZD5	0.0646602037746012	Endothelial	0.0551019442598321	Neural	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.0644591276390758	Endothelial	other
WNT5B	FZD2	0.0652443236902587	Fibroblasts	0.0539714957683075	Neural	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.0648849258355159	Endothelial	other
NRG1	ERBB3	0.100307467364405	Myofibroblast_Mesothelium	0.0349449460252475	Immune	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.0639104021173521	Endothelial	other
PYY	GPR83	0.0595741942006617	Myofibroblast_Mesothelium	0.0586496090799733	Neural	other
WNT2B	FZD7	0.0541826919461885	Muscle	0.0644308608421434	Epithelial	other
WNT2B	FZD2	0.0646602037746012	Endothelial	0.0539714957683075	Neural	other
WNT5B	FZD3	0.0652443236902587	Fibroblasts	0.0530579058801896	Muscle	other
WNT2B	FZD4	0.0489762623563097	Epithelial	0.0704579446968947	Muscle	other
FGF2	FGFR4	0.0525555042074512	Myofibroblast_Mesothelium	0.0654979096724932	Pericytes	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.06533042909008	Fibroblasts	other
WNT2B	FZD3	0.0646602037746012	Endothelial	0.0530579058801896	Muscle	other
EREG	EGFR	0.0407106281091823	Fibroblasts	0.0839327953163767	Pericytes	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.0720730583990373	Pericytes	other
WNT5B	FZD4	0.0652443236902587	Fibroblasts	0.0519245974814272	Fibroblasts	other
WNT2B	LRP5	0.0541826919461885	Muscle	0.0623836349312454	Neural	other
IL1B	IL1R1	0.0657786581527499	Fibroblasts	0.0512469520626387	Immune	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.0769182160005677	Pericytes	other
CTF1	LIFR	0.0400772461032517	Muscle	0.0839643423704521	Neural	other
WNT2B	FZD4	0.0646602037746012	Endothelial	0.0519245974814272	Fibroblasts	other
WNT5B	FZD5	0.0608451648473839	Muscle	0.0551019442598321	Neural	other
FGF2	FGFR4	0.0511201788938396	Fibroblasts	0.0654979096724932	Pericytes	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.06533042909008	Fibroblasts	other
LIF	LIFR	0.0673858741003281	Epithelial	0.0494958009730542	Muscle	other
EREG	ERBB4	0.0407106281091823	Fibroblasts	0.0812670222943488	Neural	other
WNT5A	FZD8	0.0437503726747756	Fibroblasts	0.0755539384951293	Fibroblasts	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.0486660344392934	Immune	other
THRB	PARD3	0.0298098785714984	Immune	0.110353064430117	Neural	other
WNT5B	FZD2	0.0608451648473839	Muscle	0.0539714957683075	Neural	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.0805316644725798	Immune	other
BMP7	BMPR2	0.0366437654970688	Immune	0.0893118528781019	Epithelial	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.0639104021173521	Endothelial	other
WNT2B	FZD3	0.0489762623563097	Epithelial	0.0663534599330476	Myofibroblast_Mesothelium	other
LIF	LIFR	0.0673858741003281	Epithelial	0.0479423744402841	Epithelial	other
WNT5B	FZD3	0.0608451648473839	Muscle	0.0530579058801896	Muscle	other
WNT5A	FZD8	0.0437503726747756	Fibroblasts	0.0737046378860766	Endothelial	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.0720730583990373	Pericytes	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.0475437065387715	Immune	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.0733837947857204	Immune	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.0337247461789048	Immune	other
WNT5B	FZD5	0.0652443236902587	Fibroblasts	0.0491522119582323	Pericytes	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.0734456690101295	Epithelial	other
WNT5A	FZD4	0.0437503726747756	Fibroblasts	0.0729528889358879	Pericytes	other
CCL20	CCR6	0.0446565199190869	Pericytes	0.0712785020524074	Immune	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.0487549549279088	Epithelial	other
WNT2B	FZD5	0.0646602037746012	Endothelial	0.0491522119582323	Pericytes	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.0648849258355159	Endothelial	other
FGF7	FGFR2	0.0292043731860517	Immune	0.108714675123552	Fibroblasts	other
WNT5B	FZD4	0.0608451648473839	Muscle	0.0519245974814272	Fibroblasts	other
WNT2B	FZD7	0.0489762623563097	Epithelial	0.0644308608421434	Epithelial	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.0487549549279088	Epithelial	other
WNT5B	FZD8	0.0652443236902587	Fibroblasts	0.0481955480622876	Pericytes	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.0572659607800611	Myofibroblast_Mesothelium	other
WNT2B	FZD8	0.0646602037746012	Endothelial	0.0481955480622876	Pericytes	other
EREG	ERBB2	0.0483422071755449	Muscle	0.0639104021173521	Endothelial	other
WNT5A	FZD4	0.0437503726747756	Fibroblasts	0.0704579446968947	Muscle	other
WNT2B	LRP5	0.0489762623563097	Epithelial	0.0623836349312454	Neural	other
EDN3	EDNRA	0.0315201632566363	Immune	0.0954804997318376	Fibroblasts	other
WNT5B	FZD5	0.0608451648473839	Muscle	0.0491522119582323	Pericytes	other
WNT2B	FZD5	0.0541826919461885	Muscle	0.0551019442598321	Neural	other
IL1B	IL1R1	0.0540549003994684	Neural	0.0550630573890741	Pericytes	other
BMP7	ACVR1	0.0366437654970688	Immune	0.0810594754298522	Fibroblasts	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.0487549549279088	Epithelial	other
VIP	VIPR2	0.0967083675114686	Endothelial	0.0304130167883599	Immune	other
WNT5B	FZD8	0.0608451648473839	Muscle	0.0481955480622876	Pericytes	other
WNT2B	FZD2	0.0541826919461885	Muscle	0.0539714957683075	Neural	other
WNT5A	FZD3	0.0437503726747756	Fibroblasts	0.0663534599330476	Myofibroblast_Mesothelium	other
IL1B	IL1R1	0.0526588192758643	Myofibroblast_Mesothelium	0.0550630573890741	Pericytes	other
IL1B	IL1R1	0.0525156370795071	Muscle	0.0550630573890741	Pericytes	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.0661017813351255	Endothelial	other
EDN3	EDNRA	0.0315201632566363	Immune	0.0913174612006791	Myofibroblast_Mesothelium	other
WNT2B	FZD3	0.0541826919461885	Muscle	0.0530579058801896	Muscle	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.0648849258355159	Endothelial	other
WNT5A	FZD7	0.0437503726747756	Fibroblasts	0.0644308608421434	Epithelial	other
WNT2B	FZD4	0.0541826919461885	Muscle	0.0519245974814272	Fibroblasts	other
FGF7	FGFR1	0.0577381455415993	Neural	0.0486660344392934	Immune	other
IL1B	IL1R1	0.0540549003994684	Neural	0.0512469520626387	Immune	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.0486660344392934	Immune	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.0581055470439076	Endothelial	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.0337247461789048	Immune	other
FGF2	FGFR1	0.0559790784820622	Neural	0.0486660344392934	Immune	other
GDNF	GFRA1	0.0727269568028407	Pericytes	0.0373706382461227	Immune	other
WNT2B	FZD5	0.0489762623563097	Epithelial	0.0551019442598321	Neural	other
IL1B	IL1R1	0.0526588192758643	Myofibroblast_Mesothelium	0.0512469520626387	Immune	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.0475437065387715	Immune	other
IL1B	IL1R1	0.0525156370795071	Muscle	0.0512469520626387	Immune	other
BMP2	BMPR2	0.0789770534370086	Immune	0.0337247461789048	Immune	other
WNT2B	FZD5	0.0541826919461885	Muscle	0.0491522119582323	Pericytes	other
FGF2	FGFR3	0.0559790784820622	Neural	0.0475437065387715	Immune	other
WNT2B	FZD2	0.0489762623563097	Epithelial	0.0539714957683075	Neural	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.0487549549279088	Epithelial	other
BMP7	ACVR1	0.0366437654970688	Immune	0.0720730583990373	Pericytes	other
ARTN	GFRA1	0.070440085403433	Neural	0.0373706382461227	Immune	other
WNT2B	FZD8	0.0541826919461885	Muscle	0.0481955480622876	Pericytes	other
EDN3	EDNRA	0.0315201632566363	Immune	0.0828252772723631	Muscle	other
EREG	ERBB2	0.0407106281091823	Fibroblasts	0.0639104021173521	Endothelial	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.0581055470439076	Endothelial	other
WNT2B	FZD3	0.0489762623563097	Epithelial	0.0530579058801896	Muscle	other
BMP4	BMPR2	0.0765841254282713	Immune	0.0337247461789048	Immune	other
NTF3	NTRK2	0.0302268309459658	Immune	0.0850502446573867	Pericytes	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.0486660344392934	Immune	other
PYY	GPR83	0.0434817556853528	Pericytes	0.0586496090799733	Neural	other
WNT2B	FZD4	0.0489762623563097	Epithelial	0.0519245974814272	Fibroblasts	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.0475437065387715	Immune	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.0486660344392934	Immune	other
EDN3	EDNRB	0.0315201632566363	Immune	0.0787439642207964	Fibroblasts	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.0475437065387715	Immune	other
WNT5A	FZD5	0.0437503726747756	Fibroblasts	0.0551019442598321	Neural	other
WNT2B	FZD5	0.0489762623563097	Epithelial	0.0491522119582323	Pericytes	other
NTF3	NTRK3	0.0302268309459658	Immune	0.0792908724602428	Neural	other
BMP4	BMPR2	0.0710105594002466	Endothelial	0.0337247461789048	Immune	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.0487549549279088	Epithelial	other
BMP2	BMPR2	0.0700343108039074	Neural	0.0337247461789048	Immune	other
WNT5A	FZD2	0.0437503726747756	Fibroblasts	0.0539714957683075	Neural	other
NRG2	ERBB3	0.0675612243249855	Neural	0.0349449460252475	Immune	other
WNT2B	FZD8	0.0489762623563097	Epithelial	0.0481955480622876	Pericytes	other
BMP4	BMPR2	0.0693981972576347	Muscle	0.0337247461789048	Immune	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.0493431336878827	Neural	other
THRB	PARD3	0.0435659265420232	Fibroblasts	0.0534889659201018	Immune	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.0356508593523906	Immune	other
WNT5A	FZD3	0.0437503726747756	Fibroblasts	0.0530579058801896	Muscle	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.0356508593523906	Immune	other
WNT5A	FZD4	0.0437503726747756	Fibroblasts	0.0519245974814272	Fibroblasts	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.0494958009730542	Muscle	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.0493431336878827	Neural	other
THRB	PARD3	0.0298098785714984	Immune	0.0734456690101295	Epithelial	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.0356508593523906	Immune	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.0479423744402841	Epithelial	other
WNT5A	FZD5	0.0437503726747756	Fibroblasts	0.0491522119582323	Pericytes	other
EDN3	EDNRB	0.0315201632566363	Immune	0.06809528983573	Pericytes	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.0487549549279088	Epithelial	other
BMP7	ACVR1	0.0366437654970688	Immune	0.0581055470439076	Endothelial	other
WNT5A	FZD8	0.0437503726747756	Fibroblasts	0.0481955480622876	Pericytes	other
NPY	GPR83	0.0358817615273133	Immune	0.0586496090799733	Neural	other
FGF7	FGFR1	0.0292043731860517	Immune	0.0697399966210973	Epithelial	other
ARTN	GFRA3	0.070440085403433	Neural	0.0286416966338394	Immune	other
CTF1	LIFR	0.0400772461032517	Muscle	0.0494958009730542	Muscle	other
FGF9	FGFR2	0.0677715603764501	Epithelial	0.0291287527137633	Immune	other
THRB	PARD3	0.0298098785714984	Immune	0.0661017813351255	Endothelial	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.0356508593523906	Immune	other
CTF1	LIFR	0.0400772461032517	Muscle	0.0479423744402841	Epithelial	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.0349449460252475	Immune	other
BMP5	ACVR1	0.047392289408135	Fibroblasts	0.0386789763965396	Epithelial	other
BMP7	ACVR1	0.0366437654970688	Immune	0.0493431336878827	Neural	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.0356508593523906	Immune	other
BMP7	ACVR1	0.0447235889085275	Epithelial	0.0386789763965396	Epithelial	other
FGF7	FGFR2	0.0577381455415993	Neural	0.0291287527137633	Immune	other
FGF2	FGFR2	0.0566297863979028	Muscle	0.0291287527137633	Immune	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.0337247461789048	Immune	other
FGF2	FGFR2	0.0559790784820622	Neural	0.0291287527137633	Immune	other
EDN3	EDNRA	0.0315201632566363	Immune	0.0516862472796439	Neural	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.0337247461789048	Immune	other
THRB	PARD3	0.0298098785714984	Immune	0.0534889659201018	Immune	other
WNT5A	FZD1	0.0437503726747756	Fibroblasts	0.0356508593523906	Immune	other
FGF2	FGFR2	0.0525555042074512	Myofibroblast_Mesothelium	0.0291287527137633	Immune	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.0337247461789048	Immune	other
FGF2	FGFR2	0.0511201788938396	Fibroblasts	0.0291287527137633	Immune	other
FGF7	FGFR1	0.0292043731860517	Immune	0.0486660344392934	Immune	other
BMP7	ACVR1	0.0366437654970688	Immune	0.0386789763965396	Epithelial	other
BMP7	BMPR2	0.0366437654970688	Immune	0.0337247461789048	Immune	other
EDN3	EDNRB	0.0315201632566363	Immune	0.0376617992649783	Immune	other
FGF7	FGFR2	0.0292043731860517	Immune	0.0291287527137633	Immune	other
